User_ID	Anime_ID	Feedback
2	327	8
2	328	8
2	329	8
2	330	8
2	331	9
2	332	9
2	333	8
2	334	9
2	335	7
2	336	8
2	337	9
2	338	9
2	339	9
2	340	8
2	341	10
3	342	10
3	19	10
3	343	4
3	27	9
3	32	10
3	344	9
3	345	8
3	346	9
3	347	8
3	37	10
3	348	9
3	349	8
3	49	9
3	350	7
3	62	8
3	351	8
3	67	10
3	352	9
3	353	7
3	88	10
3	9	8
3	101	10
3	103	9
3	354	8
3	355	10
3	356	9
3	135	8
3	136	8
3	357	8
3	162	8
3	176	8
3	181	9
3	182	8
3	358	9
4	359	8
4	13	6
4	2	7
4	360	7
4	24	9
4	361	9
4	362	5
4	363	9
4	364	8
4	365	7
4	6	10
4	49	9
4	366	7
4	53	8
4	367	9
4	62	9
4	368	8
4	67	7
4	80	9
4	369	8
4	82	9
4	370	8
4	371	7
4	94	7
4	9	6
4	100	7
4	102	9
4	372	8
4	106	8
4	373	7
4	374	7
4	375	8
4	376	9
4	377	9
4	378	8
4	379	7
4	380	7
4	159	9
4	381	7
4	382	7
4	383	9
5	19	9
5	386	5
5	32	7
5	389	7
5	391	5
5	6	10
5	367	10
5	7	8
5	392	6
5	393	8
5	394	7
5	67	5
5	395	8
5	369	9
5	396	6
5	87	9
5	9	10
5	103	10
5	398	9
5	106	7
5	116	10
5	400	9
5	127	10
5	401	8
5	131	10
5	135	10
5	136	9
5	402	8
5	138	9
5	403	10
5	378	10
5	405	8
5	406	8
5	407	8
5	408	9
5	409	9
5	159	9
5	410	9
5	411	7
5	163	8
5	170	10
5	412	7
5	413	10
5	414	8
5	178	9
5	179	7
5	415	8
5	417	7
5	418	8
5	194	8
5	196	8
5	200	5
5	419	5
5	202	10
5	420	8
5	421	9
5	205	8
5	422	10
5	423	8
5	424	7
5	425	6
5	216	9
5	219	6
5	220	9
5	426	7
5	427	10
5	223	8
5	428	8
5	429	9
5	224	9
5	225	7
5	430	5
5	229	9
5	431	9
5	234	3
5	237	8
5	432	6
5	433	5
5	434	6
5	435	7
5	244	6
5	436	9
5	437	7
5	246	8
5	438	8
5	439	6
5	252	7
5	253	6
5	255	6
6	23	9
6	441	9
6	6	9
6	82	9
6	442	8
6	136	9
6	378	8
6	380	9
6	159	10
6	443	8
6	190	9
6	444	5
6	421	9
6	206	8
6	424	8
7	359	9
7	445	9
7	446	10
7	447	10
7	448	8
7	449	8
7	450	9
7	2	8
7	451	8
7	452	8
7	453	8
7	454	7
7	38	8
7	455	10
7	456	8
7	457	8
7	458	8
7	364	10
7	46	8
7	459	9
7	460	8
7	461	10
7	462	10
7	367	9
7	463	8
7	464	8
7	465	9
7	466	10
7	467	8
7	468	10
7	67	8
7	469	10
7	470	8
7	73	9
7	471	9
7	80	9
7	472	8
7	473	8
7	83	9
7	474	9
7	475	10
7	476	10
7	371	10
7	477	7
7	478	7
7	94	10
7	96	9
7	98	10
7	100	7
7	102	9
7	479	9
7	480	10
7	113	10
7	481	9
7	482	10
7	483	10
7	117	7
7	373	10
7	484	9
7	123	10
7	485	8
7	442	8
7	486	10
7	487	9
7	488	10
7	489	9
7	490	9
7	491	8
7	492	9
7	493	10
7	494	9
7	495	10
7	378	8
7	150	9
7	496	10
7	152	8
7	497	10
7	380	10
7	159	8
7	498	9
7	499	10
7	500	10
7	501	9
7	502	8
7	503	10
7	413	10
7	504	10
7	505	9
7	506	10
7	383	9
7	507	10
7	508	10
7	190	10
7	509	10
7	192	10
7	194	9
8	510	6
8	24	9
8	28	9
8	67	9
8	513	10
8	406	9
9	13	6
9	449	7
9	24	9
9	26	9
9	366	8
9	67	8
9	82	7
9	96	9
9	9	8
9	100	7
9	514	8
9	117	9
9	515	9
9	516	8
9	484	8
9	485	6
9	517	9
9	442	7
9	487	9
9	488	8
9	375	8
9	518	8
9	138	10
9	519	7
9	520	9
9	521	9
9	522	8
9	523	8
9	378	9
9	379	9
9	159	9
9	161	9
9	500	8
9	524	9
9	525	7
9	526	8
9	502	7
9	503	9
9	527	7
9	504	9
9	528	10
9	194	8
10	12	9
10	13	9
10	385	10
10	531	8
10	532	10
10	449	9
10	19	10
10	533	9
10	2	9
10	534	9
10	451	9
10	37	8
10	535	9
10	46	9
10	6	10
10	536	7
10	52	10
10	537	10
10	7	9
10	538	10
10	59	10
10	62	10
10	67	9
10	539	10
10	540	10
10	541	10
10	72	9
10	8	10
10	76	8
10	80	9
10	369	10
10	542	9
10	543	9
10	102	9
10	106	7
10	113	9
10	117	9
10	442	8
10	486	9
10	544	9
10	135	9
10	136	7
10	403	10
10	545	6
10	546	10
10	378	10
10	496	9
10	408	10
10	159	8
10	413	9
10	176	7
10	504	10
10	548	9
10	418	10
10	202	9
10	205	9
10	422	10
10	549	6
10	550	8
10	216	9
10	219	5
10	220	8
10	427	8
10	551	10
10	552	7
10	553	8
10	224	9
10	554	7
10	227	7
10	234	8
10	237	7
10	555	7
10	244	8
10	556	10
10	255	9
10	557	7
11	17	9
11	18	9
11	19	10
11	558	9
11	32	10
11	559	10
11	441	10
11	535	9
11	49	10
11	560	10
11	78	10
11	395	10
11	80	10
11	102	8
11	105	9
11	117	8
11	119	10
11	561	9
11	378	10
11	380	7
11	160	10
12	19	10
12	24	10
12	27	10
12	562	8
12	76	7
12	9	10
12	101	9
12	563	6
12	357	9
12	138	8
12	564	7
12	378	10
12	379	8
12	406	9
12	565	10
12	159	7
12	162	7
12	415	6
12	204	7
12	566	6
12	567	6
13	12	7
13	530	7
13	13	10
13	568	8
13	385	7
13	531	7
13	532	8
13	569	9
13	14	7
13	570	7
13	571	8
13	572	8
13	445	9
13	446	8
13	447	7
13	448	7
13	573	8
13	574	6
13	342	8
13	449	8
13	575	10
13	576	7
13	16	7
13	577	8
13	17	8
13	18	9
13	578	7
13	579	8
13	580	7
13	581	8
13	582	7
13	583	7
13	584	7
13	585	7
13	19	9
13	533	9
13	586	9
13	587	7
13	2	7
13	534	7
13	588	9
13	589	8
13	590	8
13	591	9
13	592	9
13	593	9
13	24	10
13	361	8
13	594	7
13	595	10
13	596	7
13	26	9
13	597	8
13	598	8
13	599	5
13	600	8
13	27	9
13	601	8
13	28	9
13	602	8
13	603	7
13	604	7
13	605	7
13	606	7
13	29	7
13	607	7
13	608	7
13	609	9
13	610	8
13	611	8
13	30	8
13	31	8
13	32	9
13	33	7
13	34	7
13	612	8
13	613	8
13	614	8
13	615	7
13	616	8
13	441	10
13	617	7
13	618	7
13	363	10
13	619	6
13	620	8
13	347	8
13	37	8
13	38	9
13	621	7
13	622	8
13	623	9
13	624	7
13	625	8
13	626	8
13	627	7
13	628	6
13	629	7
13	630	7
13	631	7
13	632	7
13	633	7
13	42	8
13	634	8
13	635	7
13	636	8
13	637	7
13	638	7
13	43	5
13	639	5
13	455	7
13	640	6
13	641	7
13	642	10
13	643	9
13	644	9
13	645	9
13	646	9
13	647	9
13	364	9
13	46	9
13	5	8
13	648	7
13	649	7
13	650	8
13	651	7
13	47	9
13	652	9
13	459	8
13	653	7
13	6	10
13	654	9
13	49	10
13	655	9
13	50	8
13	656	9
13	52	8
13	366	9
13	657	8
13	658	9
13	659	8
13	660	8
13	661	7
13	662	7
13	663	7
13	664	8
13	665	9
13	666	7
13	462	9
13	667	7
13	537	8
13	668	8
13	367	9
13	669	7
13	670	9
13	671	8
13	672	8
13	7	8
13	673	8
13	674	9
13	675	9
13	676	5
13	677	8
13	560	8
13	678	9
13	679	6
13	680	7
13	681	9
13	682	10
13	538	9
13	683	7
13	684	7
13	685	7
13	686	8
13	392	8
13	687	9
13	688	7
13	689	8
13	690	8
13	691	9
13	61	8
13	692	6
13	62	10
13	693	8
13	694	10
13	695	9
13	368	9
13	465	8
13	696	8
13	697	8
13	394	8
13	698	6
13	699	9
13	700	7
13	701	7
13	702	8
13	703	7
13	704	8
13	705	6
13	706	7
13	466	8
13	64	9
13	65	8
13	468	7
13	67	10
13	707	6
13	539	7
13	708	9
13	68	7
13	469	9
13	709	7
13	710	8
13	711	8
13	712	8
13	71	8
13	713	9
13	714	7
13	715	6
13	716	9
13	717	6
13	72	8
13	73	8
13	74	10
13	718	8
13	719	9
13	8	9
13	720	9
13	721	8
13	722	8
13	471	8
13	76	9
13	723	8
13	724	8
13	725	8
13	726	9
13	727	7
13	728	9
13	729	6
13	730	6
13	77	10
13	731	9
13	78	9
13	732	9
13	733	7
13	734	8
13	735	8
13	736	7
13	737	7
13	738	8
13	739	7
13	740	8
13	369	8
13	472	8
13	82	10
13	741	8
13	742	8
13	743	8
13	744	9
13	745	9
13	83	8
13	84	10
13	746	8
13	370	9
13	747	8
13	85	8
13	748	8
13	86	7
13	513	7
13	475	8
13	87	8
13	88	10
13	749	8
13	476	8
13	371	8
13	750	9
13	751	8
13	752	8
13	753	10
13	91	9
13	754	9
13	755	8
13	756	9
13	757	9
13	93	9
13	397	7
13	758	8
13	759	8
13	760	7
13	761	8
13	96	8
13	543	9
13	762	7
13	763	6
13	764	7
13	765	8
13	766	9
13	97	8
13	767	9
13	9	9
13	768	7
13	769	8
13	770	9
13	771	9
13	772	7
13	773	8
13	774	8
13	775	8
13	100	7
13	101	10
13	103	9
13	776	7
13	777	8
13	778	7
13	372	9
13	398	7
13	106	9
13	779	6
13	514	9
13	780	8
13	781	7
13	108	10
13	479	9
13	782	9
13	783	8
13	784	6
13	785	8
13	786	7
13	787	8
13	112	10
13	113	8
13	788	9
13	789	7
13	115	9
13	790	9
13	481	8
13	791	8
13	792	5
13	116	7
13	793	7
13	482	9
13	483	8
13	794	7
13	117	9
13	515	8
13	795	8
13	796	9
13	797	6
13	516	9
13	798	8
13	799	8
13	800	6
13	373	8
13	374	7
13	801	7
13	802	8
13	803	8
13	484	8
13	123	8
13	804	8
13	805	9
13	442	8
13	486	7
13	806	8
13	807	7
13	808	7
13	809	6
13	810	8
13	811	8
13	812	8
13	813	9
13	487	8
13	814	7
13	815	7
13	816	7
13	488	9
13	817	9
13	818	8
13	127	10
13	128	8
13	819	9
13	129	8
13	375	8
13	820	8
13	518	8
13	821	8
13	491	8
13	131	7
13	822	7
13	132	9
13	823	7
13	824	7
13	825	8
13	826	7
13	135	7
13	827	8
13	828	8
13	829	9
13	136	9
13	830	8
13	831	8
13	832	8
13	833	8
13	834	8
13	138	9
13	835	8
13	836	8
13	837	8
13	139	9
13	838	10
13	564	8
13	839	8
13	840	9
13	493	8
13	376	9
13	841	8
13	494	8
13	842	9
13	377	8
13	519	8
13	843	7
13	844	8
13	845	9
13	846	9
13	145	10
13	148	7
13	545	7
13	847	9
13	546	8
13	848	7
13	849	7
13	850	8
13	378	9
13	851	7
13	150	7
13	852	9
13	496	7
13	379	10
13	853	7
13	151	9
13	854	8
13	855	7
13	856	7
13	857	6
13	858	7
13	859	9
13	152	8
13	405	10
13	860	8
13	406	9
13	861	8
13	862	7
13	863	7
13	154	9
13	11	8
13	497	9
13	547	9
13	157	9
13	408	8
13	380	8
13	158	10
13	864	8
13	409	7
13	865	9
13	159	10
13	410	9
13	866	7
13	867	7
13	160	9
13	498	8
13	868	9
13	161	7
13	869	9
13	870	8
13	411	7
13	871	7
13	872	7
13	873	9
13	874	9
13	875	9
13	876	7
13	877	9
13	163	9
13	878	8
13	500	8
13	164	9
13	165	9
13	879	8
13	880	7
13	881	8
13	882	9
13	883	6
13	884	7
13	885	8
13	886	7
13	887	8
13	888	8
13	889	7
13	890	8
13	525	9
13	168	7
13	170	8
13	891	6
13	892	6
13	893	7
13	894	6
13	895	8
13	896	6
13	897	6
13	898	8
13	899	8
13	900	7
13	901	8
13	173	9
13	902	8
13	502	8
13	503	9
13	527	7
13	903	8
13	413	9
13	904	8
13	414	7
13	905	7
13	175	9
13	906	8
13	176	9
13	177	8
13	907	9
13	443	9
13	180	9
13	181	7
13	908	7
13	909	8
13	910	8
13	183	7
13	911	9
13	415	7
13	912	8
13	504	8
13	913	8
13	914	7
13	505	8
13	416	9
13	185	7
13	915	8
13	383	7
13	916	9
13	507	8
13	917	7
13	918	8
13	189	7
13	919	7
13	920	6
13	921	7
13	418	8
13	194	8
13	922	7
13	923	6
13	924	9
13	196	7
13	925	8
13	200	9
13	926	9
13	927	8
13	419	8
13	928	7
13	929	8
13	202	10
13	420	8
13	421	9
13	930	8
13	931	8
13	932	7
13	933	9
13	206	9
13	207	7
13	208	8
13	209	9
13	934	8
13	935	7
13	936	7
13	422	8
13	937	7
13	938	7
13	210	7
13	939	9
13	940	9
13	941	8
13	942	6
13	943	6
13	944	7
13	945	6
13	946	7
13	550	8
13	947	8
13	948	7
13	216	8
13	949	7
13	529	7
13	219	8
13	950	8
13	567	8
13	426	8
13	222	9
13	551	8
13	951	8
13	952	8
13	953	8
13	954	7
13	955	9
13	956	9
13	957	7
13	958	7
13	959	7
13	225	9
13	960	7
13	961	9
13	962	7
13	963	8
13	230	7
13	964	9
13	965	7
13	966	7
13	433	7
13	240	8
13	241	8
13	967	8
13	968	8
13	969	7
13	556	8
13	246	9
13	247	8
13	438	8
13	970	7
13	971	8
13	972	7
13	253	9
13	973	8
13	974	7
13	975	8
13	976	7
13	977	8
13	259	9
13	261	8
13	978	8
13	979	7
13	980	7
13	981	9
13	982	7
13	983	8
13	267	9
13	984	8
13	985	8
13	270	8
13	986	7
13	987	7
13	988	8
13	989	7
13	281	7
13	990	8
13	991	7
13	992	9
13	993	8
13	994	8
13	995	7
13	996	8
13	997	8
13	998	7
13	304	9
13	999	8
13	1000	7
13	1001	7
13	1002	8
13	1003	8
13	320	7
13	1004	7
14	12	8
14	359	9
14	1005	7
14	1006	9
14	1007	9
14	13	10
14	1008	9
14	568	9
14	14	9
14	449	9
14	575	9
14	16	9
14	17	8
14	579	10
14	580	7
14	1014	8
14	533	9
14	2	6
14	1015	6
14	23	10
14	1016	8
14	591	10
14	24	9
14	361	8
14	1022	7
14	1024	8
14	1026	9
14	1031	7
14	33	9
14	1032	9
14	1033	8
14	1037	8
14	1040	7
14	620	9
14	38	8
14	535	8
14	41	10
14	634	8
14	1046	8
14	1050	10
14	47	10
14	1053	7
14	6	10
14	1054	8
14	654	9
14	49	9
14	50	9
14	656	9
14	659	9
14	53	6
14	1055	9
14	367	9
14	670	7
14	56	9
14	1057	9
14	678	7
14	60	9
14	62	9
14	1067	9
14	702	7
14	67	8
14	68	9
14	712	9
14	1071	9
14	718	7
14	76	7
14	726	7
14	1076	5
14	730	7
14	79	9
14	1078	8
14	1079	9
14	1081	9
14	369	9
14	82	9
14	745	10
14	513	9
14	1084	6
14	1087	9
14	1088	6
14	96	10
14	768	7
14	101	9
14	106	7
14	1094	9
14	1095	7
14	788	7
14	115	10
14	1096	8
14	793	8
14	1098	8
14	800	7
14	1099	7
14	484	10
14	123	10
14	816	8
14	1103	8
14	817	8
14	127	10
14	518	7
14	821	9
14	1105	9
14	136	9
14	137	10
14	834	9
14	139	10
14	493	10
14	376	7
14	142	9
14	377	7
14	1110	7
14	1111	6
14	378	9
14	851	8
14	404	10
14	379	7
14	855	7
14	1117	10
14	405	10
14	153	9
14	1119	9
14	155	9
14	1120	7
14	1121	10
14	1122	9
14	409	10
14	865	7
14	159	9
14	160	9
14	1123	9
14	165	10
14	888	9
14	1125	8
14	173	7
14	1128	5
14	413	9
14	175	10
14	181	8
14	182	10
14	528	10
14	188	10
14	194	9
14	1132	9
14	421	9
14	933	9
14	934	9
14	1134	9
14	1138	7
15	13	9
15	385	7
15	510	2
15	17	6
15	20	9
15	2	4
15	23	7
15	24	10
15	361	6
15	31	7
15	1163	6
15	559	8
15	35	6
15	1037	7
15	441	9
15	1040	8
15	535	9
15	1164	8
15	45	6
15	6	10
15	1165	9
15	1166	9
15	367	10
15	670	10
15	1167	7
15	1168	7
15	538	3
15	59	9
15	465	4
15	64	6
15	1169	7
15	1170	6
15	1171	9
15	78	7
15	1172	5
15	352	6
15	369	8
15	82	10
15	1173	10
15	1174	8
15	1175	5
15	9	5
15	770	4
15	101	8
15	103	9
15	106	9
15	1176	7
15	115	4
15	117	4
15	356	6
15	127	6
15	136	6
15	141	8
15	1177	5
15	1178	9
15	1179	9
15	522	7
15	378	8
15	379	8
15	406	8
15	1180	5
15	408	8
15	159	5
15	410	7
15	160	10
15	1181	10
15	1182	5
15	527	6
15	548	5
15	185	3
15	189	6
15	418	4
15	202	10
15	205	3
15	566	7
15	1183	7
15	209	10
15	934	7
15	210	9
15	220	5
15	1184	3
15	1141	5
15	1185	7
15	224	6
15	961	8
15	227	7
15	254	6
15	255	10
15	257	9
15	267	10
15	271	4
15	284	8
16	12	10
16	359	9
16	13	9
16	568	8
16	385	8
16	1186	8
16	1187	6
16	1188	9
16	1	8
16	1189	5
16	1190	7
16	445	9
16	1191	8
16	1192	8
16	342	8
16	449	9
16	575	9
16	1193	7
16	1194	8
16	580	6
16	581	9
16	582	7
16	19	10
16	20	7
16	533	9
16	587	5
16	2	8
16	534	9
16	1195	8
16	588	8
16	360	10
16	590	4
16	24	10
16	361	9
16	1196	7
16	386	8
16	1197	8
16	596	10
16	26	8
16	3	5
16	1198	9
16	1199	8
16	27	10
16	388	10
16	1200	7
16	609	9
16	1201	7
16	1202	7
16	1203	7
16	1204	5
16	1205	8
16	390	8
16	1206	10
16	363	10
16	347	9
16	37	10
16	1207	7
16	1208	7
16	621	9
16	535	8
16	42	7
16	1209	7
16	636	9
16	364	8
16	5	7
16	1210	8
16	1211	7
16	459	9
16	1212	8
16	50	9
16	656	9
16	1213	8
16	1214	9
16	670	9
16	1215	5
16	538	4
16	59	9
16	690	7
16	697	9
16	64	9
16	1216	9
16	67	9
16	707	7
16	1217	8
16	540	10
16	541	9
16	1218	7
16	73	9
16	1219	9
16	8	10
16	1220	8
16	76	9
16	1221	8
16	725	9
16	1222	8
16	727	9
16	728	10
16	1223	8
16	737	8
16	1172	9
16	1224	6
16	739	9
16	740	5
16	352	9
16	369	9
16	82	10
16	83	8
16	370	8
16	747	8
16	85	9
16	396	9
16	1225	7
16	87	5
16	542	9
16	1226	6
16	1227	8
16	90	9
16	371	8
16	1228	9
16	478	8
16	753	7
16	1229	7
16	9	8
16	770	9
16	1230	9
16	775	8
16	100	10
16	101	8
16	102	8
16	103	9
16	1231	6
16	777	10
16	107	8
16	781	8
16	108	9
16	10	9
16	479	6
16	480	7
16	782	9
16	113	7
16	1232	3
16	115	7
16	791	8
16	116	5
16	117	9
16	563	9
16	356	9
16	484	8
16	123	8
16	485	7
16	1233	7
16	517	9
16	1234	8
16	804	9
16	486	5
16	544	7
16	811	9
16	487	7
16	124	9
16	488	6
16	819	7
16	375	8
16	1235	7
16	821	8
16	826	9
16	135	9
16	1236	5
16	136	9
16	831	6
16	138	7
16	1237	7
16	139	6
16	839	9
16	493	8
16	841	8
16	842	8
16	403	9
16	846	8
16	847	9
16	1238	6
16	850	7
16	1239	7
16	378	10
16	150	7
16	404	7
16	496	8
16	379	9
16	1240	10
16	406	7
16	861	8
16	863	9
16	154	8
16	11	9
16	497	9
16	408	9
16	380	8
16	1241	9
16	159	10
16	410	6
16	866	8
16	161	9
16	163	9
16	1242	5
16	500	8
16	164	10
16	1243	7
16	1244	7
16	889	7
16	168	6
16	413	7
16	1245	7
16	176	8
16	182	7
16	415	8
16	504	8
16	505	7
16	915	8
16	358	9
16	506	7
16	918	8
16	190	9
16	925	9
16	1246	6
16	202	10
16	204	10
16	933	9
16	205	8
16	566	8
16	423	7
16	1247	6
16	1248	8
16	947	8
16	216	8
16	529	7
16	219	7
16	220	7
16	427	9
16	951	9
16	953	8
16	223	9
16	1249	7
16	1250	8
16	1251	8
16	434	7
16	246	7
16	438	6
16	253	8
16	254	7
16	255	9
16	257	7
16	1252	7
16	1253	7
16	977	7
16	261	7
16	1254	7
16	1255	9
16	1256	10
16	1257	6
16	1258	7
16	1259	7
16	284	9
17	37	7
17	49	10
17	65	6
17	1260	7
17	77	6
17	106	8
17	108	10
17	545	6
17	152	6
17	159	9
17	526	4
17	176	9
17	177	6
17	914	7
17	191	3
17	202	10
17	421	10
17	931	9
17	213	4
17	227	8
17	438	9
17	250	8
17	255	9
17	1149	8
17	1261	9
17	277	8
17	1262	9
18	12	10
18	530	9
18	13	7
18	385	10
18	531	8
18	532	9
18	1263	9
18	1264	9
18	1265	5
18	449	7
18	1266	5
18	18	10
18	580	6
18	19	8
18	586	7
18	2	8
18	589	7
18	1267	7
18	361	5
18	595	8
18	1268	6
18	1269	6
18	1021	8
18	1022	7
18	1024	7
18	1270	6
18	27	8
18	601	7
18	388	7
18	30	8
18	31	8
18	32	8
18	1271	7
18	34	7
18	389	8
18	1272	6
18	1206	8
18	1273	6
18	363	7
18	535	8
18	43	6
18	46	9
18	650	5
18	1275	5
18	1277	6
18	1053	8
18	6	7
18	1278	5
18	52	7
18	54	6
18	1279	6
18	560	8
18	682	7
18	67	8
18	70	8
18	1170	7
18	1283	6
18	1284	6
18	1078	8
18	736	5
18	1285	7
18	85	7
18	1286	7
18	1174	7
18	88	8
18	90	6
18	1287	6
18	1175	7
18	1288	6
18	9	7
18	1289	7
18	774	7
18	103	9
18	106	7
18	10	6
18	1290	6
18	114	8
18	1095	6
18	115	9
18	117	8
18	1291	6
18	516	7
18	400	9
18	1292	6
18	814	7
18	125	8
18	1235	6
18	491	7
18	825	7
18	1293	7
18	564	7
18	545	7
18	522	7
18	1294	7
18	406	7
18	11	6
18	1295	7
18	157	7
18	1241	7
18	565	7
18	160	8
18	1181	7
18	381	7
18	1127	7
18	1296	7
18	173	8
18	527	8
18	903	5
18	443	6
18	178	8
18	179	7
18	506	7
18	194	7
18	202	8
18	1133	7
18	209	8
18	934	8
18	937	7
18	423	7
18	1298	7
18	427	9
18	1300	8
18	957	7
18	1301	8
18	1251	7
18	436	9
18	255	8
18	257	9
18	259	8
18	260	8
18	1304	6
18	1254	7
18	267	8
18	1305	8
18	272	5
18	1306	7
18	284	7
18	286	7
18	289	7
18	1307	8
18	294	7
18	997	7
18	304	9
18	1308	7
18	1309	7
18	320	8
18	328	8
18	1310	7
19	12	10
19	586	7
19	587	7
19	591	9
19	27	9
19	602	6
19	603	6
19	604	5
19	605	8
19	606	7
19	29	10
19	607	7
19	608	7
19	363	8
19	629	6
19	631	8
19	632	7
19	6	7
19	367	10
19	672	7
19	678	10
19	71	5
19	713	9
19	719	9
19	82	9
19	745	9
19	103	9
19	1311	8
19	400	8
19	805	8
19	135	7
19	136	6
19	138	9
19	835	8
19	376	9
19	405	10
19	865	9
19	1312	10
19	875	8
19	525	10
19	893	7
19	179	9
19	911	8
19	1313	9
19	916	9
19	202	7
19	423	7
19	427	7
19	223	8
19	956	9
19	224	9
19	229	8
19	964	8
19	437	9
19	253	8
19	1148	9
19	257	9
19	1314	7
19	557	9
19	1252	9
19	260	7
19	1254	6
19	988	8
19	1315	7
19	1316	8
19	1259	8
19	1317	8
19	1156	9
19	1318	8
19	286	8
19	287	8
19	289	10
19	1158	9
19	1319	9
19	1320	9
19	325	8
19	341	8
20	2	7
20	347	7
20	6	8
20	367	10
20	368	6
20	1217	6
20	725	6
20	370	6
20	1229	6
20	9	7
20	101	9
20	487	7
20	127	9
20	427	8
20	304	9
21	12	8
21	385	9
21	531	7
21	532	10
21	1188	7
21	449	9
21	16	8
21	18	10
21	2	8
21	534	10
21	589	10
21	361	7
21	1321	8
21	595	8
21	1021	7
21	558	9
21	1322	6
21	451	8
21	602	6
21	603	7
21	604	6
21	605	7
21	606	6
21	29	9
21	607	7
21	608	7
21	1323	7
21	31	10
21	452	8
21	1324	7
21	559	8
21	34	9
21	612	8
21	1325	5
21	1326	8
21	1272	7
21	1327	7
21	42	9
21	637	8
21	1328	7
21	1329	8
21	1330	8
21	641	6
21	1331	8
21	1332	6
21	648	6
21	649	6
21	1333	6
21	1334	6
21	365	7
21	1335	7
21	1336	9
21	1337	8
21	1211	6
21	49	9
21	1338	7
21	53	8
21	1339	7
